date,value,source,parser
2026-05-12,7.05,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-14,7.05,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-15,7.04,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-18,7.12,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-19,7.12,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-20,7.1,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-21,7.1,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-22,7.09,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-25,7.03,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-29,6.98,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-01,7.03,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-02,7,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-03,7.02,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-05-22,7,google-news-llm,tiered:tiered_v1
2026-06-04,7,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-05,6.95,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-08,6.96,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-09,6.9,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-11,6.92,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-12,6.89,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-15,6.88,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-16,6.88,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-17,6.86,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-18,6.84,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-19,6.85,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-20,6.85,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-21,6.85,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-22,6.85,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
2026-06-23,6.84,https://tradingeconomics.com/india/government-bond-yield,tiered:tiered_v1
